Result Time,Granularity Period,Object Name,Reliability,Location Update Requests,LUSR,LUSR_denom,LUSR_nom,Number of First Pagings to A Interface,Number of First Paging Responses from A Interface,Number of Repeated Paging Responses from A Interface,Paging_Success_Rates,Paging_Success_Rates_Denom,Paging_Success_Rates_Nom,Successful Location Updates During Roaming,Successful Location Updates in the VLR
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC4_LAI3, SAI=641010A48",Reliable,22569,97.762,22569,22064,10,1,15,96.81299999999999,30906,29921,405,21659
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=RWZRNC-LAI1, SAI=641010A46",Reliable,40736,99.40799999999999,40736,40495,0,0,0,95.325,10417,9930,832,39663
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC4-LAI2, SAI=641010A3C",Reliable,48309,99.435,48309,48036,16,0,27,96.594,39399,38057,756,47280
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC4-LAI1, SAI=641010A32",Reliable,18937,96.245,18937,18226,2,0,2,96.897,21464,20798,371,17855
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC3-LAI1, SAI=641010A28",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC9-LAI1, SAI=641010960",Reliable,34270,94.87299999999999,34270,32513,6,0,10,97.00200000000001,39931,38734,693,31820
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC3_LAI3, SAI=6410107ED",Reliable,26903,93.986,26903,25285,16,0,20,97.005,30017,29118,658,24627
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC3-LAI2, SAI=6410107E9",Reliable,34329,97.85,34329,33591,16,0,17,96.79299999999999,40948,39635,673,32918
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MKHRNC01_5, SAI=641011266",Reliable,83071,99.323,83071,82509,3,0,8,93.131,35857,33394,1946,80563
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MKHRNC01_4, SAI=64101125C",Reliable,89958,99.585,89958,89585,0,0,1,93.78200000000001,16951,15897,1601,87984
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHRNC6_LAI3, SAI=641011216",Reliable,48276,98.859,48276,47725,12,1,12,97.34100000000001,41223,40127,571,47154
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHRNC6_LAI2, SAI=64101120C",Reliable,94138,99.507,94138,93674,8,0,14,95.632,39625,37894,1269,92405
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC12_LAI3, SAI=641010FB6",Reliable,24654,98.24,24654,24220,9,1,11,96.927,30944,29993,397,23823
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC12_LAI2, SAI=641010FB4",Reliable,34727,98.96600000000001,34727,34368,2,0,4,95.436,19873,18966,609,33759
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=RWHRNC5-LAI1, SAI=641010E10",Reliable,84691,99.795,84691,84517,1,0,1,93.479,11333,10594,1523,82994
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MLHRNC1-LAI1, SAI=641010DAC",Reliable,64689,99.345,64689,64265,5,0,5,95.84299999999999,25884,24808,1481,62784
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=LRZRNC_LAI1, SAI=641010ABE",Reliable,68821,99.259,68821,68311,12,0,12,95.905,33087,31732,2736,65575
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MDZRNC-LAI1, SAI=641010AA0",Reliable,33714,98.647,33714,33258,0,0,0,96.03,6675,6410,1205,32053
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC2_LAI5, GCI=641011B9F",Reliable,24775,95.98,24775,23779,23423,21555,783,94.60600000000001,25067,23715,2991,20788
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC2_LAI4, GCI=641011B9E",Reliable,36945,94.884,36945,35055,25997,23309,891,92.647,27130,25135,4866,30189
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC2_LAI3, GCI=641011B9D",Reliable,21009,96.34,21009,20240,18611,16591,715,92.3,19831,18304,4019,16221
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC2_LAI1, GCI=641011B9B",Reliable,43599,88.052,43599,38390,23384,21324,782,94.021,24584,23114,4587,33803
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI5, GCI=641011B9A",Reliable,28812,93.288,28812,26878,21792,20393,648,95.85,23110,22151,3269,23609
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI4, GCI=641011B98",Reliable,39911,93.65100000000001,39911,37377,39599,37455,1127,96.679,42426,41017,3313,34064
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI3, GCI=641011B97",Reliable,34168,93.816,34168,32055,18269,16031,812,91.421,19303,17647,6690,25365
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI2, GCI=641011B96",Reliable,32531,94.209,32531,30647,23621,21375,941,93.721,25100,23524,5017,25630
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI1, GCI=641011B95",Reliable,26186,94.027,26186,24622,14574,13308,480,94.165,15441,14540,3117,21505
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MLHBSC1-LAI-1, GCI=64101177C",Reliable,60422,91.541,60422,55311,33255,30666,1158,95.079,35381,33640,8610,46701
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MLHBSC5-LAI1, GCI=64101177B",Reliable,85237,87.934,85237,74952,29640,25922,1228,91.051,30977,28205,14523,60429
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC04_LAI3, GCI=641011453",Reliable,34438,95.38,34438,32847,21040,19519,727,95.288,22965,21883,3761,29086
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC04_LAI2, GCI=641011452",Reliable,21592,92.391,21592,19949,20738,19552,706,96.76100000000001,22567,21836,2711,17238
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC04_LAI1, GCI=641011451",Reliable,33331,95.944,33331,31979,26829,24317,1010,93.55799999999999,28716,26866,5536,26443
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI9, GCI=641010FB0",Reliable,38687,93.742,38687,36266,24457,22929,861,96.23899999999999,26588,25588,3663,32603
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI8, GCI=641010FAE",Reliable,34865,94.49600000000001,34865,32946,23365,22193,844,97.48700000000001,25751,25104,1495,31451
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI7, GCI=641010FAD",Reliable,38365,94.99799999999999,38365,36446,22324,21197,741,96.964,24802,24049,2673,33773
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI6, GCI=641010FAC",Reliable,27602,95.71,27602,26418,23626,22524,757,97.48100000000001,25998,25343,1432,24986
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC6-LAI1, GCI=6410108FC",Reliable,33675,94.664,33675,31878,22754,21767,759,98.03200000000001,25156,24661,1248,30630
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=WAZB01-LAI4, GCI=6410104ED",Reliable,32550,93.64399999999999,32550,30481,16258,13935,689,89.39,16843,15056,5625,24856
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=WAZB01-LAI3, GCI=6410104EC",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=WAZB01-LAI2, GCI=6410104DC",Reliable,47393,92.796,47393,43979,21148,18238,802,89.426,22110,19772,11393,32586
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=WAZB01-LAI1, GCI=6410104D8",Reliable,56858,90.89,56858,51678,22187,19133,991,90.052,23251,20938,10949,40729
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=LRZB01-LAI1, GCI=6410104C4",Reliable,42298,90.851,42298,38428,22798,20034,968,91.34700000000001,23933,21862,6889,31539
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MDZB01_LAI2, GCI=6410104BF",Reliable,40223,91.353,40223,36745,17753,15379,878,90.36200000000001,19154,17308,8675,28070
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MDZB01_LAI1, GCI=6410104BA",Reliable,38621,92.561,38621,35748,17732,15921,706,92.955,18922,17589,6206,29542
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MDZB02-LAI2, GCI=6410104B1",Reliable,10039,89.66,10039,9001,2559,2307,105,93.06700000000001,2755,2564,1820,7181
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MDZB02-LAI1, GCI=6410104B0",Reliable,42425,80.024,42425,33950,19254,17137,826,92.389,20811,19227,7213,26737
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=FPZB02-LAI4, GCI=6410104A9",Reliable,39651,87.78299999999999,39651,34807,29425,26028,1292,91.991,31501,28978,8022,26785
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=FPZB02-LAI3, GCI=6410104A8",Reliable,27623,96.289,27623,26598,14180,12318,562,90.147,14848,13385,4463,22135
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=FPZB02-LAI2, GCI=6410104A7",Reliable,31878,94.131,31878,30007,19886,18015,665,93.289,21085,19670,5414,24593
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=FPZB02-LAI1, GCI=6410104A6",Reliable,34020,92.369,34020,31424,23001,21283,701,94.98700000000001,24617,23383,5504,25920
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=FPZB01_LAI4, GCI=641010482",Reliable,44520,93.859,44520,41786,19034,17518,632,94.785,20441,19375,5212,36574
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=FPZB01_LAI3, GCI=641010480",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=FPZB01-LAI2, GCI=64101047F",Reliable,59932,96.012,59932,57542,26822,23206,1369,90.82600000000001,28133,25552,12090,45452
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=FPZB01-LAI1, GCI=64101047E",Reliable,37460,91.885,37460,34420,14903,13535,471,93.42299999999999,16041,14986,7256,27164
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=RWZB01-LAI3, GCI=64101046E",Reliable,33835,95.87700000000001,33835,32440,25612,23568,793,94.682,26869,25440,4144,28296
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=RWZB01-LAI1, GCI=64101046B",Reliable,34996,94.245,34996,32982,23656,21627,666,93.69200000000001,25030,23451,4590,28392
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=RWZB01-LAI2, GCI=64101046A",Reliable,27093,92.01299999999999,27093,24929,12663,11122,562,91.304,13558,12379,8550,16379
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=RWZB02-LAI1, GCI=64101044C",Reliable,47600,92.485,47600,44023,30798,28155,939,93.889,32222,30253,6066,37957
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=FPZRNC-LAI1, SAI=641010AC8",Reliable,106448,99.48899999999999,106448,105904,0,0,1,95.305,23768,22652,2860,103044
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC9-LAI2, SAI=641010961",Reliable,27610,96.074,27610,26526,1,0,1,96.92399999999999,28994,28102,557,25969
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC6-LAI2, GCI=6410108FD",Reliable,29997,95.726,29997,28715,18054,17221,663,97.73299999999999,19890,19439,1530,27185
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC04_LAI4, GCI=641011454",Reliable,32248,93.162,32248,30043,26265,22298,1543,89.713,28016,25134,8194,21849
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC6-LAI4, GCI=6410108FE",Reliable,55851,95.88,55851,53550,25008,23782,943,97.464,27639,26938,2305,51245
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC6-LAI5, GCI=641010900",Reliable,28809,94.50200000000001,28809,27225,16556,15878,481,97.787,17988,17590,1575,25650
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC9-LAI3, SAI=641010962",Reliable,39422,98.181,39422,38705,10,0,14,96.19,58481,56253,927,37778
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MLHRNC1-LAI2, SAI=641010DB6",Reliable,112726,99.184,112726,111806,6,0,9,96.06200000000001,40223,38639,1652,110154
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC10-TEST_LAI, SAI=641010A50",Reliable,20475,98.413,20475,20150,21,0,26,96.926,28728,27845,420,19730
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC10-A52, SAI=641010A52",Reliable,20427,95.315,20427,19470,10,0,10,97.48,25915,25262,592,18878
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC10-A51, SAI=641010A51",Reliable,17095,96.51899999999999,17095,16500,10,0,14,97.47399999999999,27356,26665,418,16082
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI6, GCI=641011B99",Reliable,44604,93.823,44604,41849,18276,15728,792,89.777,19064,17115,9380,32469
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MLHBSC1-LAI_1, GCI=64101177D",Reliable,54701,91.238,54701,49908,25301,22254,906,91.13799999999999,26337,24003,12653,37255
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=RWZRNC-LAI3, SAI=641010A47",Reliable,81025,99.506,81025,80625,0,0,1,95.214,14313,13628,1759,78866
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=FPZRNC-LAI3, SAI=641010AC9",Reliable,56445,99.635,56445,56239,0,0,1,94.314,10306,9720,2465,53774
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC5-LAI04, GCI=64101139A",Reliable,16036,93.90700000000001,16036,15059,5156,4926,141,97.462,5714,5569,954,14105
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC5-LAI06, GCI=64101139C",Reliable,20196,92.47399999999999,20196,18676,6514,6219,201,97.69,7144,6979,1219,17457
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC5-LAI05, GCI=64101139B",Reliable,46653,94.251,46653,43971,44845,42692,1748,97.99600000000001,48909,47929,2531,41440
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MLHBSC1-LAI_5, GCI=64101177E",Reliable,64469,92.288,64469,59497,25771,21929,1271,89.662,26814,24042,12345,47152
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC04_LAI3, GCI=641011455",Reliable,6939,95.677,6939,6639,6452,5111,449,84.19,6964,5863,2840,3799
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MDZRNC-LAI8, SAI=641010AAA",Reliable,71392,97.74799999999999,71392,69784,1,0,0,95.244,10849,10333,1981,67803
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI7, GCI=641011B93",Reliable,28994,95.285,28994,27627,14352,13238,487,94.86,15583,14782,3012,24615
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI6, GCI=641011B94",Reliable,40481,94.215,40481,38139,21968,19519,840,92.06700000000001,23081,21250,7303,30836
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC15-LAI3, GCI=6410113A8",Reliable,36642,94.929,36642,34784,21332,20336,706,97.529,23274,22699,1682,33102
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC15-LAI2, GCI=6410113A7",Reliable,31015,92.32,31015,28633,14166,13500,468,97.91,15547,15222,1603,27030
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC15-LAI1, GCI=6410113A6",Reliable,30430,94.988,30430,28905,24870,23763,780,97.62100000000001,27361,26710,1977,26928
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC11-LAI3, SAI=64101096C",Reliable,17402,98.29299999999999,17402,17105,9,0,11,97.03,28853,27996,408,16697
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC11-LAI2, SAI=64101096B",Reliable,20292,96.37799999999999,20292,19557,14,0,14,97.338,28209,27458,481,19076
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC11-LAI1, SAI=64101096A",Reliable,22918,94.917,22918,21753,5,0,5,97.027,28150,27313,488,21265
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC16-LAI3, GCI=641010908",Reliable,39245,94.42200000000001,39245,37056,19467,18530,724,97.601,21300,20789,2068,34988
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC16-LAI2, GCI=641010907",Reliable,45775,95.26799999999999,45775,43609,17011,16214,642,97.906,18628,18238,2242,41367
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC16-LAI1, GCI=641010906",Reliable,49184,94.758,49184,46606,25940,24604,907,97.425,28269,27541,2905,43701
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=WAZR01_LAI1, SAI=641010A9B",Reliable,103600,99.463,103600,103044,2,0,2,94.34,24560,23170,3094,99950
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MDZR02_LAC1, SAI=641010AB4",Reliable,29719,99.32700000000001,29719,29519,0,0,0,96.277,7628,7344,912,28607
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MDZB01_LAI3, GCI=6410104AC",Reliable,42009,92.94200000000001,42009,39044,21814,19803,843,93.47,23659,22114,6190,32854
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MDZB01_LAI4, GCI=6410104AD",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MDZB01_LAI5, GCI=6410104AE",Reliable,46118,91.539,46118,42216,17698,16082,639,93.397,19187,17920,6247,35969
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MDZR02_LAC2, SAI=641010B2C",Reliable,112092,99.47,112092,111498,3,0,3,94.663,32826,31074,2794,108704
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=FPZR02_LAC1, SAI=641010ACD",Reliable,76458,99.512,76458,76085,0,0,0,94.305,12695,11972,1881,74204
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUMSC1-NULL BROADCAST LAI, GCI=64101FFFA",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHRNC6_LAI4, SAI=641011220",Reliable,51858,99.165,51858,51425,4,0,4,95.89399999999999,26327,25246,867,50558
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHRNC3-LAI3, SAI=6410107EA",Reliable,29557,98.87,29557,29223,10,0,12,96.99799999999999,32114,31150,493,28730
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC1_LAI8, GCI=641011B92",Reliable,33064,94.006,33064,31082,21450,19067,743,91.93,22391,20584,6072,25010
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC04_LAI5, GCI=641011456",Reliable,26513,96.69200000000001,26513,25636,19040,17187,731,93.137,20443,19040,4382,21254
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC4-LAI4, SAI=641010A4A",Reliable,69086,98.60600000000001,69086,68123,10,0,13,96.45299999999999,40036,38616,751,67372
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC4-LAI3, SAI=641010A49",Reliable,36270,98.883,36270,35865,24,0,28,97.052,30424,29527,481,35384
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=JNHBSC2_LAI6, GCI=641011B9C",Reliable,24619,96.417,24619,23737,18767,16108,890,90.035,19549,17601,5067,18670
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC10-A53, SAI=641010A53",Reliable,18454,96.272,18454,17766,8,0,9,97.33200000000001,32529,31661,539,17227
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MLHRNC1-LAI2, SAI=641010DB1",Reliable,78964,99.04899999999999,78964,78213,4,0,4,95.272,19946,19003,1204,77009
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC5-LAI-TEST, GCI=641010079",Reliable,1,100.0,1,1,0,0,0,,0,0,0,1
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=RWHRNC5-LAI5, SAI=641010E1A",Reliable,46249,99.25399999999999,46249,45904,0,1,1,96.325,26534,25559,950,44954
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=FPZR02_LAC2, SAI=641010ACE",Reliable,53123,99.544,53123,52881,2,0,2,94.899,23664,22457,1533,51348
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC12_LAI1, SAI=641010A6E",Reliable,28713,97.461,28713,27984,13,0,17,96.839,29643,28706,713,27271
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MKHBSC17-LAI2, GCI=64101232A",Reliable,38047,95.135,38047,36196,23984,20685,943,89.51100000000001,25416,22750,8037,28159
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MKHBSC17-LAI1, GCI=641012329",Reliable,57741,94.1,57741,54334,42774,37778,1704,91.559,45563,41717,11085,43249
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=RWHBSC14-LAI2, GCI=641010520",Reliable,37442,96.42399999999999,37442,36103,13616,11907,631,91.38600000000001,14268,13039,6850,29253
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=RWHBSC14-LAI1, GCI=64101051F",Reliable,71186,96.089,71186,68402,26929,23450,1229,90.839,28490,25880,12225,56177
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHRNC12-TEST_LAI2, SAI=641010A6F",Reliable,59473,99.311,59473,59063,22,0,30,96.391,43000,41448,1129,57934
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI2, GCI=6410108A3",Reliable,26367,95.42200000000001,26367,25160,20813,19822,600,97.366,22479,21887,1235,23925
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI1, GCI=6410108A2",Reliable,17357,95.95,17357,16654,9652,9207,293,97.415,10677,10401,635,16019
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MKHBSC17-LAI6, GCI=64101232E",Reliable,20702,92.416,20702,19132,8285,6577,447,83.12799999999999,8944,7435,6772,12360
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MKHBSC17-LAI5, GCI=64101232D",Reliable,33798,93.736,33798,31681,19209,15842,861,86.18,20376,17560,8870,22811
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MKHBSC17-LAI4, GCI=64101232C",Reliable,24380,93.741,24380,22854,16461,13735,840,87.45200000000001,17668,15451,6598,16256
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=MKHBSC17-LAI3, GCI=64101232B",Reliable,22759,94.367,22759,21477,23127,21665,693,95.73,24991,23924,2845,18632
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=RWHBSC14-LAI4, GCI=641010522",Reliable,26281,96.13,26281,25264,13373,11920,462,92.115,14128,13014,4160,21104
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=RWHBSC14-LAI3, GCI=641010521",Reliable,29394,94.666,29394,27826,19073,18096,576,97.164,20417,19838,2011,25815
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC08-LAI2, GCI=64101083F",Reliable,38458,92.90899999999999,38458,35731,24767,23705,734,97.853,26927,26349,1745,33986
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC08-LAI1, GCI=64101083E",Reliable,32873,91.647,32873,30127,16665,14891,717,92.541,17951,16612,7055,23072
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=LRZB01-LAI2, GCI=6410104C5",Reliable,65556,86.988,65556,57026,32614,29456,879,92.306,34314,31674,14792,42234
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI3, GCI=6410108A4",Reliable,21480,94.949,21480,20395,12007,11415,350,97.113,13023,12647,1801,18594
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI5, GCI=6410108A6",Reliable,26162,96.32700000000001,26162,25201,12394,11804,385,97.23899999999999,13580,13205,1140,24061
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=AHHBSC18-LAI4, GCI=6410108A5",Reliable,20070,96.477,20070,19363,8813,8404,337,97.75399999999999,9796,9576,857,18506
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC08-LAI4, GCI=641010841",Reliable,38452,93.054,38452,35781,22904,21721,754,97.27600000000001,24967,24287,1883,33898
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC08-LAI3, GCI=641010840",Reliable,31577,94.895,31577,29965,26675,25328,835,97.21700000000001,28856,28053,1926,28039
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC08-LAI5, GCI=641010842",Reliable,41264,93.14399999999999,41264,38435,19233,17876,691,95.49600000000001,20825,19887,4435,34000
2024-05-25 12:00+03:00,60,"BUMSC1/Site:LABEL=BUHBSC08-LAI6, GCI=641010843",Reliable,45656,91.186,45656,41632,26427,24311,1045,94.714,28471,26966,7938,33694
2024-05-25 12:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC2_LAI5, GCI=641011B9F",Reliable,24877,95.47399999999999,24877,23751,23725,21795,816,94.684,25374,24025,3030,20721
2024-05-25 12:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC2_LAI4, GCI=641011B9E",Reliable,37407,94.691,37407,35421,25933,23062,998,92.256,27285,25172,4885,30536
2024-05-25 12:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC2_LAI3, GCI=641011B9D",Reliable,20916,96.376,20916,20158,18720,16721,746,92.491,19964,18465,4016,16142
2024-05-25 12:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC2_LAI1, GCI=641011B9B",Reliable,44420,87.969,44420,39076,23735,21645,807,93.92200000000001,24993,23474,4423,34653
2024-05-25 12:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC1_LAI5, GCI=641011B9A",Reliable,29354,93.125,29354,27336,22629,21320,681,96.39399999999999,23990,23125,3329,24007
2024-05-25 12:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC1_LAI4, GCI=641011B98",Reliable,40076,93.60700000000001,40076,37514,39878,37747,1026,96.65700000000001,42571,41148,3386,34128
2024-05-25 12:00+03:00,60,"BUMSC2/Site:LABEL=JNHBSC1_LAI3, GCI=641011B97",Reliable,34229,94.084,34229,32204,18524,16320,794,91.74799999999999,19498,17889,6571,25633
